# This file was produced by the NASA Exoplanet Archive  http://exoplanetarchive.ipac.caltech.edu
# Sun Oct  6 12:24:09 2024
#
# User preference: *
#
# COLUMN pl_name:        Planet Name
# COLUMN hostname:       Host Name
# COLUMN discoverymethod: Discovery Method
# COLUMN disc_year:      Discovery Year
# COLUMN pl_orbper:      Orbital Period [days]
# COLUMN pl_orbpererr1:  Orbital Period Upper Unc. [days]
# COLUMN pl_orbpererr2:  Orbital Period Lower Unc. [days]
# COLUMN pl_orbperlim:   Orbital Period Limit Flag
# COLUMN pl_orbsmax:     Orbit Semi-Major Axis [au]
# COLUMN pl_orbsmaxerr1: Orbit Semi-Major Axis Upper Unc. [au]
# COLUMN pl_orbsmaxerr2: Orbit Semi-Major Axis Lower Unc. [au]
# COLUMN pl_orbsmaxlim:  Orbit Semi-Major Axis Limit Flag
# COLUMN pl_rade:        Planet Radius [Earth Radius]
# COLUMN pl_radeerr1:    Planet Radius Upper Unc. [Earth Radius]
# COLUMN pl_radeerr2:    Planet Radius Lower Unc. [Earth Radius]
# COLUMN pl_radelim:     Planet Radius Limit Flag
# COLUMN pl_masse:       Planet Mass [Earth Mass]
# COLUMN pl_masseerr1:   Planet Mass [Earth Mass] Upper Unc.
# COLUMN pl_masseerr2:   Planet Mass [Earth Mass] Lower Unc.
# COLUMN pl_masselim:    Planet Mass [Earth Mass] Limit Flag
# COLUMN pl_dens:        Planet Density [g/cm**3]
# COLUMN pl_denserr1:    Planet Density Upper Unc. [g/cm**3]
# COLUMN pl_denserr2:    Planet Density Lower Unc. [g/cm**3]
# COLUMN pl_denslim:     Planet Density Limit Flag
# COLUMN pl_orbeccen:    Eccentricity
# COLUMN pl_orbeccenerr1: Eccentricity Upper Unc.
# COLUMN pl_orbeccenerr2: Eccentricity Lower Unc.
# COLUMN pl_orbeccenlim: Eccentricity Limit Flag
# COLUMN pl_eqt:         Equilibrium Temperature [K]
# COLUMN pl_eqterr1:     Equilibrium Temperature Upper Unc. [K]
# COLUMN pl_eqterr2:     Equilibrium Temperature Lower Unc. [K]
# COLUMN pl_eqtlim:      Equilibrium Temperature Limit Flag
# COLUMN pl_orbincl:     Inclination [deg]
# COLUMN pl_orbinclerr1: Inclination Upper Unc. [deg]
# COLUMN pl_orbinclerr2: Inclination Lower Unc. [deg]
# COLUMN pl_orbincllim:  Inclination Limit Flag
# COLUMN st_teff:        Stellar Effective Temperature [K]
# COLUMN st_tefferr1:    Stellar Effective Temperature Upper Unc. [K]
# COLUMN st_tefferr2:    Stellar Effective Temperature Lower Unc. [K]
# COLUMN st_tefflim:     Stellar Effective Temperature Limit Flag
#
pl_name,hostname,discoverymethod,disc_year,pl_orbper,pl_orbpererr1,pl_orbpererr2,pl_orbperlim,pl_orbsmax,pl_orbsmaxerr1,pl_orbsmaxerr2,pl_orbsmaxlim,pl_rade,pl_radeerr1,pl_radeerr2,pl_radelim,pl_masse,pl_masseerr1,pl_masseerr2,pl_masselim,pl_dens,pl_denserr1,pl_denserr2,pl_denslim,pl_orbeccen,pl_orbeccenerr1,pl_orbeccenerr2,pl_orbeccenlim,pl_eqt,pl_eqterr1,pl_eqterr2,pl_eqtlim,pl_orbincl,pl_orbinclerr1,pl_orbinclerr2,pl_orbincllim,st_teff,st_tefferr1,st_tefferr2,st_tefflim
Kepler-1010 b,Kepler-1010,Transit,2016,34.26749000,0.00038000,-0.00038000,0,0.191000,,,0,2.400,1.100,-1.100,0,,,,,,,,,0.000000,,,0,490,,,0,88.810,,,0,5299.00,81.00,-81.00,0
Kepler-1011 b,Kepler-1011,Transit,2016,5.75322197,0.00000942,-0.00000942,0,0.063300,,,0,3.050,1.030,-0.220,0,,,,,,,,,0.000000,,,0,920,,,0,87.090,,,0,5445.00,162.00,-144.00,0
Kepler-1011 b,Kepler-1011,Transit,2016,5.75322390,0.00000182,-0.00000182,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5146.00,122.00,-122.00,0
Kepler-1011 b,Kepler-1011,Transit,2016,5.75322250,0.00001012,-0.00001012,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5146.00,122.00,-122.00,0
Kepler-1011 b,Kepler-1011,Transit,2016,5.75320100,0.00003300,-0.00003300,0,0.059000,,,0,2.200,1.700,-1.700,0,,,,,,,,,0.000000,,,0,853,,,0,88.810,,,0,5284.00,123.00,-123.00,0
Kepler-1011 b,Kepler-1011,Transit,2016,5.75322197,0.00000942,-0.00000942,0,0.063300,,,0,3.050,1.030,-0.220,0,,,,,,,,,0.000000,,,0,920,,,0,87.090,,,0,5445.00,162.00,-144.00,0
Kepler-1011 b,Kepler-1011,Transit,2016,5.75322197,0.00000942,-0.00000942,0,0.063300,,,0,3.050,1.030,-0.220,0,,,,,,,,,0.000000,,,0,920,,,0,87.090,,,0,5445.00,162.00,-144.00,0
Kepler-1011 b,Kepler-1011,Transit,2016,,,,,,,,,2.501,0.192,-0.532,0,,,,,,,,,,,,,,,,,,,,,5456.00,191.00,-191.00,0
Kepler-1011 b,Kepler-1011,Transit,2016,5.75321539,0.00001184,-0.00001184,0,,,,0,,,,0,,,,,,,,,,,,0,,,,0,,,,0,5146.00,122.00,-122.00,0
Kepler-1011 b,Kepler-1011,Transit,2016,5.75321539,0.00001184,-0.00001184,0,0.063300,,,0,3.140,0.770,-0.260,0,,,,,,,,,0.000000,,,0,920,,,0,85.360,,,0,5445.00,180.00,-164.00,0
Kepler-1011 b,Kepler-1011,Transit,2016,5.75322197,0.00000942,-0.00000942,0,,,,,2.870,0.290,-0.440,0,,,,,,,,,,,,,,,,,,,,,5416.00,95.50,-130.93,0
Kepler-1012 b,Kepler-1012,Transit,2016,5.50861020,0.00000294,-0.00000294,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5471.21,166.32,-109.40,0
Kepler-1012 b,Kepler-1012,Transit,2016,5.50860439,0.00001151,-0.00001151,0,,,,,1.290,0.080,-0.060,0,,,,,,,,,,,,,,,,,,,,,5556.00,77.89,-67.52,0
Kepler-1012 b,Kepler-1012,Transit,2016,5.50857600,0.00003700,-0.00003700,0,0.058000,,,0,1.340,0.560,-0.560,0,,,,,,,,,0.000000,,,0,986,,,0,88.240,,,0,5517.00,107.00,-107.00,0
Kepler-1012 b,Kepler-1012,Transit,2016,5.50860699,0.00001361,-0.00001361,0,0.058500,,,0,1.490,0.150,-0.120,0,,,,,,,,,0.000000,,,0,934,,,0,82.780,,,0,5448.00,109.00,-109.00,0
Kepler-1012 b,Kepler-1012,Transit,2016,5.50860439,0.00001151,-0.00001151,0,0.059800,,,0,1.290,0.220,-0.070,0,,,,,,,,,0.000000,,,0,931,,,0,89.380,,,0,5451.00,101.00,-101.00,0
Kepler-1012 b,Kepler-1012,Transit,2016,5.50851139,0.00001006,-0.00001006,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5471.21,166.32,-109.40,0
Kepler-1012 b,Kepler-1012,Transit,2016,5.50860439,0.00001151,-0.00001151,0,0.059800,,,0,1.290,0.220,-0.070,0,,,,,,,,,0.000000,,,0,931,,,0,89.380,,,0,5451.00,101.00,-101.00,0
Kepler-1012 b,Kepler-1012,Transit,2016,5.50860699,0.00001361,-0.00001361,0,,,,0,,,,0,,,,,,,,,,,,0,,,,0,,,,0,5471.21,166.32,-109.40,0
Kepler-1012 b,Kepler-1012,Transit,2016,,,,,,,,,1.505,0.125,-0.245,0,,,,,,,,,,,,,,,,,,,,,5500.00,110.00,-110.00,0
Kepler-1012 b,Kepler-1012,Transit,2016,5.50860439,0.00001151,-0.00001151,0,0.059800,,,0,1.290,0.220,-0.070,0,,,,,,,,,0.000000,,,0,931,,,0,89.380,,,0,5451.00,101.00,-101.00,0
Kepler-1013 b,Kepler-1013,Transit,2016,18.93058222,0.00000294,-0.00000294,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4775.00,122.00,-122.00,0
Kepler-1013 b,Kepler-1013,Transit,2016,18.93055119,0.00007549,-0.00007549,0,,,,0,,,,0,,,,,,,,,,,,0,,,,0,,,,0,4775.00,122.00,-122.00,0
Kepler-1013 b,Kepler-1013,Transit,2016,,,,,,,,,1.956,0.692,-0.167,0,,,,,,,,,,,,,,,,,,,,,5016.00,176.00,-176.00,0
Kepler-1013 b,Kepler-1013,Transit,2016,18.93094000,0.00015000,-0.00015000,0,0.135000,,,0,6.300,1.800,-1.800,0,,,,,,,,,0.000000,,,0,859,,,0,88.240,,,0,4889.00,90.00,-90.00,0
Kepler-1013 b,Kepler-1013,Transit,2016,18.93054959,0.00004672,-0.00004672,0,0.137000,,,0,4.700,3.820,-2.360,0,,,,,,,,,0.000000,,,0,766,,,0,88.810,,,0,5015.00,181.00,-145.00,0
Kepler-1013 b,Kepler-1013,Transit,2016,18.93054959,0.00004672,-0.00004672,0,,,,,2.150,0.360,-0.200,0,,,,,,,,,,,,,,,,,,,,,4954.00,77.29,-81.88,0
Kepler-1013 b,Kepler-1013,Transit,2016,18.93059875,0.00003574,-0.00003574,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4775.00,122.00,-122.00,0
Kepler-1013 b,Kepler-1013,Transit,2016,18.93054959,0.00004672,-0.00004672,0,0.137000,,,0,4.700,3.820,-2.360,0,,,,,,,,,0.000000,,,0,766,,,0,88.810,,,0,5015.00,181.00,-145.00,0
Kepler-1013 b,Kepler-1013,Transit,2016,18.93055119,0.00007549,-0.00007549,0,0.137000,,,0,4.410,2.250,-2.250,0,,,,,,,,,0.000000,,,0,766,,,0,89.070,,,0,5015.00,164.00,-149.00,0
Kepler-1013 b,Kepler-1013,Transit,2016,18.93054959,0.00004672,-0.00004672,0,0.137000,,,0,4.700,3.820,-2.360,0,,,,,,,,,0.000000,,,0,766,,,0,88.810,,,0,5015.00,181.00,-145.00,0
Kepler-1014 b,Kepler-1014,Transit,2016,,,,,,,,,2.027,0.318,-0.158,0,,,,,,,,,,,,,,,,,,,,,5485.00,192.00,-192.00,0
Kepler-1014 b,Kepler-1014,Transit,2016,16.57099265,0.00004023,-0.00004023,0,,,,0,,,,0,,,,,,,,,,,,0,,,,0,,,,0,5285.00,122.00,-122.00,0
Kepler-1014 b,Kepler-1014,Transit,2016,16.57110259,0.00000243,-0.00000243,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5285.00,122.00,-122.00,0
Kepler-1014 b,Kepler-1014,Transit,2016,16.57098779,0.00003658,-0.00003658,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5285.00,122.00,-122.00,0
Kepler-1014 b,Kepler-1014,Transit,2016,16.57115200,0.00007400,-0.00007400,0,0.123000,,,0,2.170,0.960,-0.960,0,,,,,,,,,0.000000,,,0,614,,,0,88.810,,,0,5488.00,74.00,-74.00,0
Kepler-1014 b,Kepler-1014,Transit,2016,16.57099265,0.00004023,-0.00004023,0,0.121000,,,0,2.030,0.430,-0.150,0,,,,,,,,,0.000000,,,0,614,,,0,89.160,,,0,5483.00,166.00,-149.00,0
Kepler-1014 b,Kepler-1014,Transit,2016,16.57110363,0.00003817,-0.00003817,0,0.120400,,,0,2.210,0.860,-0.170,0,,,,,,,,,0.000000,,,0,619,,,0,88.810,,,0,5484.00,166.00,-138.00,0
Kepler-1014 b,Kepler-1014,Transit,2016,16.57110363,0.00003817,-0.00003817,0,0.120400,,,0,2.210,0.860,-0.170,0,,,,,,,,,0.000000,,,0,619,,,0,88.810,,,0,5484.00,166.00,-138.00,0
Kepler-1014 b,Kepler-1014,Transit,2016,16.57110363,0.00003817,-0.00003817,0,,,,,2.390,0.210,-0.250,0,,,,,,,,,,,,,,,,,,,,,5388.00,68.87,-66.36,0
Kepler-1014 b,Kepler-1014,Transit,2016,16.57110363,0.00003817,-0.00003817,0,0.120400,,,0,2.210,0.860,-0.170,0,,,,,,,,,0.000000,,,0,619,,,0,88.810,,,0,5484.00,166.00,-138.00,0
Kepler-1015 b,Kepler-1015,Transit,2016,16.00496778,0.00002522,-0.00002522,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6390.10,130.95,-191.29,0
Kepler-1015 b,Kepler-1015,Transit,2016,16.00494214,0.00004175,-0.00004175,0,0.133900,,,0,2.600,1.520,-0.430,0,,,,,,,,,0.000000,,,0,938,,,0,89.950,,,0,6711.00,148.00,-226.00,0
Kepler-1015 b,Kepler-1015,Transit,2016,16.00490000,0.00014000,-0.00014000,0,0.135000,,,0,3.000,1.500,-1.500,0,,,,,,,,,0.000000,,,0,932,,,0,84.800,,,0,6716.00,99.00,,0
Kepler-1015 b,Kepler-1015,Transit,2016,16.00490780,0.00000287,-0.00000287,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6390.10,130.95,-191.29,0
Kepler-1015 b,Kepler-1015,Transit,2016,16.00494214,0.00004175,-0.00004175,0,0.133900,,,0,2.600,1.520,-0.430,0,,,,,,,,,0.000000,,,0,938,,,0,89.950,,,0,6711.00,148.00,-226.00,0
Kepler-1015 b,Kepler-1015,Transit,2016,16.00496657,0.00005331,-0.00005331,0,,,,0,,,,0,,,,,,,,,,,,0,,,,0,,,,0,6390.10,130.95,-191.29,0
Kepler-1015 b,Kepler-1015,Transit,2016,16.00496657,0.00005331,-0.00005331,0,0.139600,,,0,3.710,0.760,-1.040,0,,,,,,,,,0.000000,,,0,1040,,,0,89.960,,,0,6384.00,70.00,-89.00,0
Kepler-1015 b,Kepler-1015,Transit,2016,,,,,,,,,2.871,0.155,-0.133,0,,,,,,,,,,,,,,,,,,,,,6443.00,129.00,-129.00,0
Kepler-1015 b,Kepler-1015,Transit,2016,16.00494214,0.00004175,-0.00004175,0,0.133900,,,0,2.600,1.520,-0.430,0,,,,,,,,,0.000000,,,0,938,,,0,89.950,,,0,6711.00,148.00,-226.00,0
Kepler-1015 b,Kepler-1015,Transit,2016,16.00494214,0.00004175,-0.00004175,0,,,,,3.550,1.320,-0.660,0,,,,,,,,,,,,,,,,,,,,,6769.00,136.36,-197.14,0
Kepler-1016 b,Kepler-1016,Transit,2016,,,,,,,,,2.447,0.381,-0.207,0,,,,,,,,,,,,,,,,,,,,,5780.00,116.00,-116.00,0
Kepler-1016 b,Kepler-1016,Transit,2016,1.95452434,0.00000331,-0.00000331,0,0.031000,,,0,2.120,0.750,-0.190,0,,,,,,,,,0.000000,,,0,1482,,,0,81.930,,,0,6060.00,155.00,-199.00,0
Kepler-1016 b,Kepler-1016,Transit,2016,1.95454386,0.00000396,-0.00000396,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5643.68,143.33,-143.33,0
Kepler-1016 b,Kepler-1016,Transit,2016,1.95452434,0.00000331,-0.00000331,0,,,,,2.180,0.370,-0.280,0,,,,,,,,,,,,,,,,,,,,,5821.00,177.41,-169.89,0
Kepler-1016 b,Kepler-1016,Transit,2016,1.95454100,0.00001300,-0.00001300,0,0.031000,,,0,2.040,0.760,-0.760,0,,,,,,,,,0.000000,,,0,1481,,,0,81.930,,,0,6050.00,118.00,-118.00,0
Kepler-1016 b,Kepler-1016,Transit,2016,1.95452434,0.00000331,-0.00000331,0,0.031000,,,0,2.120,0.750,-0.190,0,,,,,,,,,0.000000,,,0,1482,,,0,81.930,,,0,6060.00,155.00,-199.00,0
Kepler-1016 b,Kepler-1016,Transit,2016,1.95452597,0.00000328,-0.00000328,0,0.030700,,,0,2.380,0.380,-0.300,0,,,,,,,,,0.000000,,,0,1540,,,0,82.980,,,0,5741.00,77.00,-77.00,0
Kepler-1016 b,Kepler-1016,Transit,2016,1.95452434,0.00000331,-0.00000331,0,0.031000,,,0,2.120,0.750,-0.190,0,,,,,,,,,0.000000,,,0,1482,,,0,81.930,,,0,6060.00,155.00,-199.00,0
Kepler-1016 b,Kepler-1016,Transit,2016,1.95452597,0.00000328,-0.00000328,0,,,,0,,,,0,,,,,,,,,,,,0,,,,0,,,,0,5643.68,143.33,-143.33,0
Kepler-1016 c,Kepler-1016,Transit,2016,105.65526510,0.00062450,-0.00062450,0,0.438900,,,0,4.220,0.660,-0.550,0,,,,,,,,,0.000000,,,0,407,,,0,89.740,,,0,5741.00,77.00,-77.00,0
Kepler-1016 c,Kepler-1016,Transit,2016,105.65526510,0.00062450,-0.00062450,0,,,,0,,,,0,,,,,,,,,,,,0,,,,0,,,,0,5643.68,143.33,-143.33,0
Kepler-1016 c,Kepler-1016,Transit,2016,,,,,,,,,4.327,0.287,-0.291,0,,,,,,,,,,,,,,,,,,,,,5780.00,116.00,-116.00,0
Kepler-1016 c,Kepler-1016,Transit,2016,105.65513690,0.00054520,-0.00054520,0,0.442800,,,0,3.500,1.250,-0.310,0,,,,,,,,,0.000000,,,0,392,,,0,89.950,,,0,6060.00,155.00,-199.00,0
Kepler-1016 c,Kepler-1016,Transit,2016,105.65485002,0.00000491,-0.00000491,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5643.68,143.33,-143.33,0
Kepler-1016 c,Kepler-1016,Transit,2016,105.65513690,0.00054520,-0.00054520,0,0.442800,,,0,3.500,1.250,-0.310,0,,,,,,,,,0.000000,,,0,392,,,0,89.950,,,0,6060.00,155.00,-199.00,0
Kepler-1016 c,Kepler-1016,Transit,2016,105.65513690,0.00054520,-0.00054520,0,,,,,3.680,0.650,-0.370,0,,,,,,,,,,,,,,,,,,,,,5821.00,177.41,-169.89,0
Kepler-1016 c,Kepler-1016,Transit,2016,105.65357173,0.00048823,-0.00048823,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5643.68,143.33,-143.33,0
Kepler-1016 c,Kepler-1016,Transit,2016,105.65513690,0.00054520,-0.00054520,0,0.442800,,,0,3.500,1.250,-0.310,0,,,,,,,,,0.000000,,,0,392,,,0,89.950,,,0,6060.00,155.00,-199.00,0
Kepler-1017 b,Kepler-1017,Transit,2016,7.23404806,0.00001419,-0.00001419,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5599.00,122.00,-122.00,0
Kepler-1017 b,Kepler-1017,Transit,2016,7.23401020,0.00000235,-0.00000235,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5599.00,122.00,-122.00,0
Kepler-1017 b,Kepler-1017,Transit,2016,,,,,,,,,1.838,0.112,-0.086,0,,,,,,,,,,,,,,,,,,,,,5400.00,108.00,-108.00,0
Kepler-1017 b,Kepler-1017,Transit,2016,7.23400381,0.00001603,-0.00001603,0,,,,0,,,,0,,,,,,,,,,,,0,,,,0,,,,0,5599.00,122.00,-122.00,0
Kepler-1017 b,Kepler-1017,Transit,2016,7.23400469,0.00001433,-0.00001433,0,0.073400,,,0,3.080,1.270,-0.760,0,,,,,,,,,0.000000,,,0,1047,,,0,88.240,,,0,5579.00,161.00,-150.00,0
Kepler-1017 b,Kepler-1017,Transit,2016,7.23404900,0.00004300,-0.00004300,0,0.071000,,,0,3.200,1.300,-1.300,0,,,,,,,,,0.000000,,,0,1107,,,0,89.380,,,0,5437.00,108.00,-108.00,0
Kepler-1017 b,Kepler-1017,Transit,2016,7.23400469,0.00001433,-0.00001433,0,0.073400,,,0,3.080,1.270,-0.760,0,,,,,,,,,0.000000,,,0,1047,,,0,88.240,,,0,5579.00,161.00,-150.00,0
Kepler-1017 b,Kepler-1017,Transit,2016,7.23400469,0.00001433,-0.00001433,0,0.073400,,,0,3.080,1.270,-0.760,0,,,,,,,,,0.000000,,,0,1047,,,0,88.240,,,0,5579.00,161.00,-150.00,0
Kepler-1017 b,Kepler-1017,Transit,2016,7.23400469,0.00001433,-0.00001433,0,,,,,1.990,0.290,-0.120,0,,,,,,,,,,,,,,,,,,,,,5473.00,93.16,-81.05,0
Kepler-1017 b,Kepler-1017,Transit,2016,7.23400381,0.00001603,-0.00001603,0,0.070200,,,0,1.780,0.190,-0.100,0,,,,,,,,,0.000000,,,0,831,,,0,89.930,,,0,5411.00,107.00,-107.00,0
Kepler-1018 b,Kepler-1018,Transit,2016,49.10109488,0.00019298,-0.00019298,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5488.00,122.00,-122.00,0
Kepler-1018 b,Kepler-1018,Transit,2016,49.10146000,0.00074000,-0.00074000,0,0.259000,,,0,2.600,1.300,-1.300,0,,,,,,,,,0.000000,,,0,459,,,0,89.380,,,0,5736.00,113.00,-113.00,0
Kepler-1018 b,Kepler-1018,Transit,2016,49.10135140,0.00018760,-0.00018760,0,,,,,2.580,0.300,-0.190,0,,,,,,,,,,,,,,,,,,,,,5518.00,61.16,-57.64,0
Kepler-1018 b,Kepler-1018,Transit,2016,49.10135140,0.00018760,-0.00018760,0,0.265700,,,0,2.720,1.090,-0.210,0,,,,,,,,,0.000000,,,0,477,,,0,89.380,,,0,5807.00,158.00,-186.00,0
Kepler-1018 b,Kepler-1018,Transit,2016,49.10110930,0.00020940,-0.00020940,0,,,,0,,,,0,,,,,,,,,,,,0,,,,0,,,,0,5488.00,122.00,-122.00,0
Kepler-1018 b,Kepler-1018,Transit,2016,49.10135140,0.00018760,-0.00018760,0,0.265700,,,0,2.720,1.090,-0.210,0,,,,,,,,,0.000000,,,0,477,,,0,89.380,,,0,5807.00,158.00,-186.00,0
Kepler-1018 b,Kepler-1018,Transit,2016,49.10110930,0.00020940,-0.00020940,0,0.253000,,,0,3.280,0.770,-0.560,0,,,,,,,,,0.000000,,,0,498,,,0,89.430,,,0,5393.00,80.00,-72.00,0
Kepler-1018 b,Kepler-1018,Transit,2016,49.10135140,0.00018760,-0.00018760,0,0.265700,,,0,2.720,1.090,-0.210,0,,,,,,,,,0.000000,,,0,477,,,0,89.380,,,0,5807.00,158.00,-186.00,0
Kepler-1018 b,Kepler-1018,Transit,2016,,,,,,,,,3.007,0.437,-0.182,0,,,,,,,,,,,,,,,,,,,,,5374.00,107.00,-107.00,0
Kepler-1018 b,Kepler-1018,Transit,2016,49.10106296,0.00000445,-0.00000445,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5488.00,122.00,-122.00,0
Kepler-1019 b,Kepler-1019,Transit,2016,,,,,,,,,1.493,0.063,-0.231,0,,,,,,,,,,,,,,,,,,,,,4562.00,91.00,-91.00,0
Kepler-1019 b,Kepler-1019,Transit,2016,1.41122985,0.00000075,-0.00000075,0,0.020900,,,0,1.360,0.110,-0.140,0,,,,,,,,,0.000000,,,0,1049,,,0,81.930,,,0,4350.00,125.00,-137.00,0
Kepler-1019 b,Kepler-1019,Transit,2016,1.41123002,0.00000083,-0.00000083,0,,,,0,,,,0,,,,,,,,,,,,0,,,,0,,,,0,4205.32,80.80,-132.09,0
Kepler-1019 b,Kepler-1019,Transit,2016,1.41122985,0.00000075,-0.00000075,0,,,,,1.460,0.050,-0.160,0,,,,,,,,,,,,,,,,,,,,,4433.00,43.73,-45.09,0
Kepler-1019 b,Kepler-1019,Transit,2016,1.41122727,0.00000065,-0.00000065,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4205.32,80.80,-132.09,0
Kepler-1019 b,Kepler-1019,Transit,2016,1.41122985,0.00000075,-0.00000075,0,0.020900,,,0,1.360,0.110,-0.140,0,,,,,,,,,0.000000,,,0,1049,,,0,81.930,,,0,4350.00,125.00,-137.00,0
Kepler-1019 b,Kepler-1019,Transit,2016,1.41122650,0.00000350,-0.00000350,0,0.021000,,,0,1.300,0.060,-0.060,0,,,,,,,,,0.000000,,,0,1006,,,0,79.640,,,0,4368.00,62.00,-62.00,0
Kepler-1019 b,Kepler-1019,Transit,2016,1.41123002,0.00000083,-0.00000083,0,0.022100,,,0,1.710,0.050,-0.100,0,,,,,,,,,0.000000,,,0,1164,,,0,78.730,,,0,4575.00,73.00,-82.00,0
Kepler-1019 b,Kepler-1019,Transit,2016,1.41123038,0.00000053,-0.00000053,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4205.32,80.80,-132.09,0
Kepler-1019 b,Kepler-1019,Transit,2016,1.41122985,0.00000075,-0.00000075,0,0.020900,,,0,1.360,0.110,-0.140,0,,,,,,,,,0.000000,,,0,1049,,,0,81.930,,,0,4350.00,125.00,-137.00,0
Kepler-102 b,Kepler-102,Transit,2014,5.28695437,0.00002538,-0.00002538,0,,,,,0.490,0.020,-0.030,0,,,,,,,,,,,,,,,,,,,,,4884.00,45.93,-42.68,0
Kepler-102 b,Kepler-102,Transit,2014,5.28696000,,,0,,,,,0.470,0.020,-0.020,0,4.30000,,,1,,,,,,,,,,,,,,,,,4903.00,74.00,-74.00,0
Kepler-102 b,Kepler-102,Transit,2014,5.28695437,0.00002538,-0.00002538,0,0.053600,,,0,0.490,0.020,-0.030,0,,,,,,,,,0.000000,,,0,797,,,0,88.240,,,0,4812.00,101.00,-93.00,0
Kepler-102 b,Kepler-102,Transit,2014,5.28695437,0.00002538,-0.00002538,0,0.053600,,,0,0.490,0.020,-0.030,0,,,,,,,,,0.000000,,,0,797,,,0,88.240,,,0,4812.00,101.00,-93.00,0
Kepler-102 b,Kepler-102,Transit,2014,5.28696522,0.00001219,-0.00001219,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4816.00,126.99,-83.21,0
Kepler-102 b,Kepler-102,Transit,2014,5.28697800,0.00005700,-0.00005700,0,0.055000,,,0,0.540,0.030,-0.030,0,,,,,,,,,0.000000,,,0,792,,,0,85.370,,,0,4908.00,44.00,-44.00,0
Kepler-102 b,Kepler-102,Transit,2014,5.28695437,,,0,0.055205,,,0,0.471,0.024,-0.024,0,,,,,,,,,0.000000,,,0,,,,,,,,,,,,
Kepler-102 b,Kepler-102,Transit,2014,,,,,,,,,0.501,0.098,-0.051,0,,,,,,,,,,,,,,,,,,,,,4909.00,98.00,-98.00,0
Kepler-102 b,Kepler-102,Transit,2014,5.28691996,0.00002947,-0.00002947,0,,,,0,,,,0,,,,,,,,,,,,0,,,,0,,,,0,4816.00,126.99,-83.21,0
Kepler-102 b,Kepler-102,Transit,2014,5.28695437,0.00002538,-0.00002538,0,0.053600,,,0,0.490,0.020,-0.030,0,,,,,,,,,0.000000,,,0,797,,,0,88.240,,,0,4812.00,101.00,-93.00,0
Kepler-102 b,Kepler-102,Transit,2014,5.28696500,0.00001200,-0.00001200,0,0.055210,0.000490,-0.000490,0,0.460,0.026,-0.026,0,1.10000,,,1,62.00000,,,1,0.100000,,,1,857,20,-20,0,89.780,0.220,-0.220,0,4909.00,98.00,-98.00,0
Kepler-102 b,Kepler-102,Transit,2014,5.28691996,0.00002947,-0.00002947,0,0.055200,,,0,0.510,0.030,-0.020,0,,,,,,,,,0.000000,,,0,792,,,0,86.410,,,0,4900.00,98.00,-98.00,0
Kepler-102 c,Kepler-102,Transit,2014,7.07136119,0.00003085,-0.00003085,0,,,,0,,,,0,,,,,,,,,,,,0,,,,0,,,,0,4816.00,126.99,-83.21,0
Kepler-102 c,Kepler-102,Transit,2014,7.07134000,0.00004900,-0.00004900,0,0.067000,,,0,0.690,0.030,-0.030,0,,,,,,,,,0.000000,,,0,718,,,0,87.090,,,0,4908.00,44.00,-44.00,0
Kepler-102 c,Kepler-102,Transit,2014,,,,,,,,,0.618,0.180,-0.052,0,,,,,,,,,,,,,,,,,,,,,4909.00,98.00,-98.00,0
Kepler-102 c,Kepler-102,Transit,2014,7.07136076,0.00002571,-0.00002571,0,0.065100,,,0,0.580,0.020,-0.030,0,,,,,,,,,0.000000,,,0,723,,,0,89.950,,,0,4812.00,101.00,-93.00,0
Kepler-102 c,Kepler-102,Transit,2014,7.07136076,0.00002571,-0.00002571,0,0.065100,,,0,0.580,0.020,-0.030,0,,,,,,,,,0.000000,,,0,723,,,0,89.950,,,0,4812.00,101.00,-93.00,0
Kepler-102 c,Kepler-102,Transit,2014,7.07136076,0.00002571,-0.00002571,0,0.065100,,,0,0.580,0.020,-0.030,0,,,,,,,,,0.000000,,,0,723,,,0,89.950,,,0,4812.00,101.00,-93.00,0
